trade_date,ts_code,pe_ttm,pb
20231107,600970.SH,9.9088,1.4368
20231108,600970.SH,9.9791,1.447
20231109,600970.SH,9.9088,1.4368
20231110,600970.SH,9.7582,1.415
20231113,600970.SH,9.7783,1.4179
20231114,600970.SH,9.7683,1.4165
20231115,600970.SH,9.7482,1.4136
20231116,600970.SH,9.5876,1.3903
20231117,600970.SH,9.7783,1.4179
20231120,600970.SH,9.7683,1.4165
20231121,600970.SH,9.7783,1.4179
20231122,600970.SH,9.6378,1.3975
20231123,600970.SH,9.708,1.4077
20231124,600970.SH,9.5574,1.3859
20231127,600970.SH,9.4771,1.3742
20231128,600970.SH,9.4972,1.3772
20231129,600970.SH,9.3667,1.3582
20231130,600970.SH,9.4069,1.3641
20231201,600970.SH,9.4872,1.3757
20231204,600970.SH,9.447,1.3699
20231205,600970.SH,9.5374,1.383
20231206,600970.SH,9.6478,1.399
20231207,600970.SH,9.3667,1.3582
20231208,600970.SH,9.2763,1.3451
20231211,600970.SH,9.5273,1.3815
20231212,600970.SH,9.6277,1.3961
20231213,600970.SH,9.3667,1.3582
20231214,600970.SH,9.3265,1.3524
20231215,600970.SH,9.2663,1.3437
20231218,600970.SH,9.1458,1.3262
20231219,600970.SH,9.0756,1.316
20231220,600970.SH,8.9952,1.3044
20231221,600970.SH,9.0756,1.316
20231222,600970.SH,9.0454,1.3116
20231225,600970.SH,8.9952,1.3044
20231226,600970.SH,8.935,1.2956
20231227,600970.SH,8.9952,1.3044
20231228,600970.SH,9.2663,1.3437
20231229,600970.SH,9.3767,1.3597
20240102,600970.SH,9.5675,1.3873
20240103,600970.SH,9.7181,1.4092
20240104,600970.SH,9.9791,1.447
20240105,600970.SH,9.9691,1.4456
20240108,600970.SH,9.9189,1.4383
20240109,600970.SH,9.8687,1.431
20240110,600970.SH,9.9791,1.447
20240111,600970.SH,9.9088,1.4368
20240112,600970.SH,9.9389,1.4412
20240115,600970.SH,10.1397,1.4703
20240116,600970.SH,10.1698,1.4747
20240117,600970.SH,10.0193,1.4529
20240118,600970.SH,10.1197,1.4674
20240119,600970.SH,9.949,1.4427
20240122,600970.SH,9.7281,1.4106
20240123,600970.SH,9.7683,1.4165
20240124,600970.SH,10.5212,1.5256
20240125,600970.SH,11.3445,1.645
20240126,600970.SH,10.973,1.5912
20240129,600970.SH,11.1738,1.6203
20240130,600970.SH,11.1035,1.6101
20240131,600970.SH,11.1437,1.6159
20240201,600970.SH,10.5011,1.5227
20240202,600970.SH,10.4811,1.5198
20240205,600970.SH,10.4409,1.514
20240206,600970.SH,10.9027,1.581
20240207,600970.SH,11.3946,1.6523
20240208,600970.SH,11.2943,1.6377
20240219,600970.SH,11.2139,1.6261
20240220,600970.SH,11.5553,1.6756
20240221,600970.SH,11.3645,1.6479
20240222,600970.SH,11.3746,1.6494
20240223,600970.SH,11.3244,1.6421
20240226,600970.SH,11.0132,1.597
20240227,600970.SH,11.1537,1.6174
20240228,600970.SH,11.0734,1.6057
20240229,600970.SH,11.2742,1.6348
20240301,600970.SH,11.3846,1.6508
20240304,600970.SH,11.4047,1.6538
20240305,600970.SH,11.8765,1.7222
20240306,600970.SH,11.736,1.7018
20240307,600970.SH,11.5452,1.6741
20240308,600970.SH,11.736,1.7018
20240311,600970.SH,11.4448,1.6596
20240312,600970.SH,11.1939,1.6232
20240313,600970.SH,11.0834,1.6072
20240314,600970.SH,11.1336,1.6144
20240315,600970.SH,11.0834,1.6072
20240318,600970.SH,11.4248,1.6567
20240319,600970.SH,11.1738,1.6203
20240320,600970.SH,11.1035,1.6101
20240321,600970.SH,10.983,1.5926
20240322,600970.SH,10.6919,1.5504
20240325,600970.SH,10.8425,1.5722
20240326,600970.SH,10.9328,1.5853
20240327,600970.SH,10.1404,1.5484
20240328,600970.SH,10.2854,1.5706
20240329,600970.SH,10.1857,1.5553
20240401,600970.SH,10.6026,1.619
20240402,600970.SH,10.6026,1.619
20240403,600970.SH,10.5754,1.6148
20240408,600970.SH,10.5935,1.6176
20240409,600970.SH,10.5573,1.6121
20240410,600970.SH,10.5845,1.6162
20240411,600970.SH,10.7023,1.6342
20240412,600970.SH,10.5573,1.6121
20240415,600970.SH,11.2732,1.7214
20240416,600970.SH,11.1463,1.702
20240417,600970.SH,11.5722,1.767
20240418,600970.SH,11.6628,1.7809
20240419,600970.SH,11.7806,1.7989
20240422,600970.SH,11.681,1.7837
20240423,600970.SH,11.3366,1.7311
20240424,600970.SH,11.3638,1.7352
20240425,600970.SH,11.255,1.7186
20240426,600970.SH,11.4725,1.7518
20240429,600970.SH,11.2721,1.6783
20240430,600970.SH,11.4252,1.7011
20240506,600970.SH,11.3442,1.6891
20240507,600970.SH,11.4869,1.7105
20240508,600970.SH,11.3519,1.6904
20240509,600970.SH,11.5229,1.7158
20240510,600970.SH,11.64,1.7333
20240513,600970.SH,12.0271,1.7909
20240514,600970.SH,12.0451,1.7936
20240515,600970.SH,11.748,1.7493
20240516,600970.SH,11.73,1.7467
20240517,600970.SH,11.838,1.7627
20240520,600970.SH,11.64,1.7333
20240521,600970.SH,11.703,1.7426
20240522,600970.SH,11.4779,1.7091
20240523,600970.SH,11.4599,1.7064
20240524,600970.SH,11.4059,1.6984
20240527,600970.SH,11.568,1.7225
20240528,600970.SH,11.2799,1.6796
20240529,600970.SH,11.4149,1.6997
20240530,600970.SH,11.5139,1.7145
20240531,600970.SH,11.4509,1.7051
20240603,600970.SH,11.3969,1.6971
20240604,600970.SH,11.757,1.7507
20240605,600970.SH,11.1719,1.7578
20240606,600970.SH,11.1989,1.7621
20240607,600970.SH,11.1719,1.7578
20240611,600970.SH,10.9468,1.7224
20240612,600970.SH,11.1539,1.755
20240613,600970.SH,11.1448,1.7536
20240614,600970.SH,11.2169,1.7649
20240617,600970.SH,10.9288,1.7196
20240618,600970.SH,10.9558,1.7238
20240619,600970.SH,10.8118,1.7011
20240620,600970.SH,10.8478,1.7068
20240621,600970.SH,10.9288,1.7196
20240624,600970.SH,10.8028,1.6997
20240625,600970.SH,10.7487,1.6912
20240626,600970.SH,10.7668,1.6941
20240627,600970.SH,10.6587,1.6771
20240628,600970.SH,10.8568,1.7082
20240701,600970.SH,10.8658,1.7096
20240702,600970.SH,10.6857,1.6813
20240703,600970.SH,10.3977,1.636
20240704,600970.SH,10.3977,1.636
20240705,600970.SH,10.5597,1.6615
20240708,600970.SH,10.3887,1.6346
20240709,600970.SH,9.3624,1.4731
20240710,600970.SH,9.2274,1.4519
20240711,600970.SH,9.2634,1.4575
20240712,600970.SH,9.0923,1.4306
20240715,600970.SH,9.4524,1.4873
20240716,600970.SH,9.2274,1.4519
20240717,600970.SH,9.0203,1.4193
20240718,600970.SH,9.2364,1.4533
20240719,600970.SH,9.1373,1.4377
20240722,600970.SH,9.0473,1.4235
20240723,600970.SH,8.7412,1.3754
20240724,600970.SH,8.6332,1.3584
20240725,600970.SH,8.5612,1.347
20240726,600970.SH,8.5972,1.3527
20240729,600970.SH,8.8943,1.3994
20240730,600970.SH,9.0833,1.4292
20240731,600970.SH,9.1823,1.4448
20240801,600970.SH,9.2454,1.4547
20240802,600970.SH,9.0833,1.4292
20240805,600970.SH,9.0563,1.4249
20240806,600970.SH,9.0383,1.4221
20240807,600970.SH,8.9843,1.4136
20240808,600970.SH,9.0743,1.4278
20240809,600970.SH,9.1914,1.4462
20240812,600970.SH,9.1733,1.4434
20240813,600970.SH,9.1193,1.4349
20240814,600970.SH,8.9663,1.4108
20240815,600970.SH,8.9933,1.415
20240816,600970.SH,8.8043,1.3853
20240819,600970.SH,8.9393,1.4065
20240820,600970.SH,8.6872,1.3669
20240821,600970.SH,8.5792,1.3499
20240822,600970.SH,8.6152,1.3555
20240823,600970.SH,8.5972,1.3527
20240826,600970.SH,8.7322,1.3144
20240827,600970.SH,8.6067,1.2955
20240828,600970.SH,8.3646,1.2591
20240829,600970.SH,8.3019,1.2497
20240830,600970.SH,8.4184,1.2672
20240902,600970.SH,8.2839,1.247
20240903,600970.SH,8.2122,1.2362
20240904,600970.SH,8.2301,1.2389
20240905,600970.SH,8.4812,1.2767
20240906,600970.SH,8.3198,1.2524
20240909,600970.SH,8.2033,1.2348
20240910,600970.SH,8.1495,1.2267
20240911,600970.SH,8.1495,1.2267
20240912,600970.SH,8.0329,1.2092
20240913,600970.SH,7.764,1.1687
20240918,600970.SH,7.8895,1.1876
20240919,600970.SH,8.006,1.2051
20240920,600970.SH,7.8267,1.1781
20240923,600970.SH,7.9702,1.1997
20240924,600970.SH,8.3288,1.2537
20240925,600970.SH,8.4005,1.2645
20240926,600970.SH,8.8667,1.3347
20240927,600970.SH,9.5929,1.444
20240930,600970.SH,10.3101,1.552
20241008,600970.SH,10.1308,1.525
20241009,600970.SH,9.6108,1.4467
20241010,600970.SH,10.0591,1.5142
20241011,600970.SH,9.6018,1.4453
20241014,600970.SH,9.7542,1.4683
20241015,600970.SH,9.4405,1.4211
20241016,600970.SH,9.4674,1.4251
20241017,600970.SH,9.2432,1.3914
20241018,600970.SH,9.5122,1.4318
20241021,600970.SH,9.4853,1.4278
20241022,600970.SH,9.5032,1.4305
20241023,600970.SH,9.4674,1.4251
20241024,600970.SH,9.1805,1.3819
20241025,600970.SH,9.2343,1.39
20241028,600970.SH,9.1153,1.3382
20241029,600970.SH,9.0265,1.3252
20241030,600970.SH,9.1064,1.3369
20241031,600970.SH,9.1775,1.3474
20241101,600970.SH,9.2664,1.3604
20241104,600970.SH,9.3907,1.3787
20241105,600970.SH,9.4618,1.3891
20241106,600970.SH,9.7372,1.4295
20241107,600970.SH,10.1104,1.4843
20241108,600970.SH,9.8438,1.4452
20241111,600970.SH,9.7283,1.4282
20241112,600970.SH,9.6306,1.4139
20241113,600970.SH,9.7106,1.4256
20241114,600970.SH,9.6661,1.4191
20241115,600970.SH,9.6484,1.4165
20241118,600970.SH,9.6395,1.4152
20241119,600970.SH,9.4174,1.3826
20241120,600970.SH,9.4885,1.393
20241121,600970.SH,9.5151,1.3969
20241122,600970.SH,9.2486,1.3578
20241125,600970.SH,9.1153,1.3382
20241126,600970.SH,9.0531,1.3291
20241127,600970.SH,9.1153,1.3382
20241128,600970.SH,9.1686,1.3461
20241129,600970.SH,9.2664,1.3604
20241202,600970.SH,9.3463,1.3721
20241203,600970.SH,9.4796,1.3917
20241204,600970.SH,9.2575,1.3591
20241205,600970.SH,9.2042,1.3513
20241206,600970.SH,9.3197,1.3682
20241209,600970.SH,9.1331,1.3408
20241210,600970.SH,9.213,1.3526
20241211,600970.SH,9.2575,1.3591
20241212,600970.SH,9.2219,1.3539
20241213,600970.SH,9.0887,1.3343
20241216,600970.SH,8.7244,1.2808
20241217,600970.SH,8.5734,1.2587
20241218,600970.SH,8.7333,1.2821
20241219,600970.SH,8.7155,1.2795
20241220,600970.SH,8.6089,1.2639
20241223,600970.SH,8.6,1.2626
20241224,600970.SH,8.6356,1.2678
20241225,600970.SH,8.7333,1.2821
20241226,600970.SH,8.5911,1.2613
20241227,600970.SH,8.6178,1.2652
20241230,600970.SH,8.5645,1.2574
20241231,600970.SH,8.4223,1.2365
20250102,600970.SH,8.218,1.2065
20250103,600970.SH,8.2891,1.2169
20250106,600970.SH,8.3424,1.2248
20250107,600970.SH,8.3246,1.2221
20250108,600970.SH,8.138,1.1948
20250109,600970.SH,8.0759,1.1856
20250110,600970.SH,8.0403,1.1804
20250113,600970.SH,8.0581,1.183
20250114,600970.SH,8.2269,1.2078
20250115,600970.SH,8.2002,1.2039
20250116,600970.SH,8.1558,1.1974
20250117,600970.SH,8.2447,1.2104
20250120,600970.SH,8.2713,1.2143
20250121,600970.SH,8.2091,1.2052
20250122,600970.SH,8.1914,1.2026
20250123,600970.SH,8.2269,1.2078
20250124,600970.SH,8.4135,1.2352
20250127,600970.SH,8.4934,1.2469
20250205,600970.SH,8.2535,1.2117
20250206,600970.SH,8.2358,1.2091
20250207,600970.SH,8.3335,1.2235
20250210,600970.SH,8.3068,1.2195
20250211,600970.SH,8.298,1.2182
20250212,600970.SH,8.3335,1.2235
20250213,600970.SH,8.3068,1.2195
20250214,600970.SH,8.3068,1.2195
20250217,600970.SH,8.1825,1.2013
20250218,600970.SH,8.0847,1.1869
20250219,600970.SH,8.6978,1.2769
20250220,600970.SH,8.449,1.2404
20250221,600970.SH,8.4223,1.2365
20250224,600970.SH,8.8843,1.3043
20250225,600970.SH,8.7066,1.2782
20250226,600970.SH,8.7777,1.2887
20250227,600970.SH,8.6089,1.2639
20250228,600970.SH,8.4668,1.243
20250303,600970.SH,8.5467,1.2548
20250304,600970.SH,8.4579,1.2417
20250305,600970.SH,8.831,1.2965
20250306,600970.SH,8.7688,1.2874
20250307,600970.SH,8.6267,1.2665
20250310,600970.SH,8.6267,1.2665
20250311,600970.SH,8.6089,1.2639
20250312,600970.SH,8.5911,1.2613
20250313,600970.SH,8.5467,1.2548
20250314,600970.SH,8.7066,1.2782
20250317,600970.SH,8.7155,1.2795
20250318,600970.SH,8.7511,1.2848
20250319,600970.SH,8.8932,1.3056
20250320,600970.SH,8.8044,1.2926
20250321,600970.SH,8.831,1.2965
20250324,600970.SH,8.8577,1.3004
20250325,600970.SH,8.9465,1.3135
20250326,600970.SH,8.8123,1.245
20250327,600970.SH,8.644,1.2212
20250328,600970.SH,8.644,1.2212
20250331,600970.SH,8.4846,1.1987
20250401,600970.SH,8.5112,1.2024
20250402,600970.SH,8.5023,1.2012
20250403,600970.SH,8.4049,1.1874
20250407,600970.SH,7.5635,1.0685
20250408,600970.SH,7.7141,1.0898
20250409,600970.SH,8.1569,1.1524
20250410,600970.SH,8.272,1.1686
20250411,600970.SH,8.3695,1.1824
20250414,600970.SH,8.334,1.1774
20250415,600970.SH,8.2986,1.1724
20250416,600970.SH,8.2012,1.1586
20250417,600970.SH,8.1658,1.1536
20250418,600970.SH,8.21,1.1599
20250421,600970.SH,8.21,1.1599
20250422,600970.SH,8.1923,1.1574
20250423,600970.SH,8.3606,1.1812
20250424,600970.SH,8.1285,1.1229
20250425,600970.SH,8.0495,1.112
20250428,600970.SH,7.9266,1.095
20250429,600970.SH,7.9529,1.0986
20250430,600970.SH,8.0407,1.1107
20250506,600970.SH,8.1811,1.1302
20250507,600970.SH,8.1811,1.1302
20250508,600970.SH,8.1723,1.1289
20250509,600970.SH,8.1285,1.1229
20250512,600970.SH,8.1987,1.1326
20250513,600970.SH,8.2777,1.1435
20250514,600970.SH,8.3303,1.1508
20250515,600970.SH,8.2426,1.1386
20250516,600970.SH,8.1548,1.1265
20250519,600970.SH,8.1396,1.125
20250520,600970.SH,8.166,1.1286
20250521,600970.SH,8.2274,1.1371
20250522,600970.SH,8.087,1.1177
20250523,600970.SH,8.0081,1.1068
20250526,600970.SH,7.9818,1.1031
20250527,600970.SH,7.8765,1.0886
20250528,600970.SH,7.9379,1.0971
20250529,600970.SH,8.0081,1.1068
20250530,600970.SH,7.9116,1.0934
20250603,600970.SH,7.9204,1.0947
20250604,600970.SH,7.9028,1.0922
20250605,600970.SH,7.9905,1.1043
20250606,600970.SH,8.0432,1.1116
20250609,600970.SH,8.0344,1.1104
20250610,600970.SH,8.0169,1.108
20250611,600970.SH,8.0958,1.1189
20250612,600970.SH,7.666,1.1206
20250613,600970.SH,7.6221,1.1142
20250616,600970.SH,7.6309,1.1155
20250617,600970.SH,7.6309,1.1155
20250618,600970.SH,7.552,1.104
20250619,600970.SH,7.2713,1.0629
20250620,600970.SH,7.3502,1.0745
20250623,600970.SH,7.3239,1.0706
20250624,600970.SH,7.5432,1.1027
20250625,600970.SH,7.5783,1.1078
20250626,600970.SH,7.4994,1.0963
20250627,600970.SH,7.5783,1.1078
20250630,600970.SH,7.5257,1.1001
20250701,600970.SH,7.5871,1.1091
20250702,600970.SH,7.6221,1.1142
20250703,600970.SH,7.6046,1.1117
20250704,600970.SH,7.5871,1.1091
20250707,600970.SH,7.6221,1.1142
20250708,600970.SH,7.7186,1.1283
20250709,600970.SH,7.7625,1.1347
20250710,600970.SH,7.8502,1.1476
20250711,600970.SH,7.9379,1.1604
20250714,600970.SH,8.0344,1.1745
20250715,600970.SH,7.9993,1.1694
20250716,600970.SH,7.9818,1.1668
20250717,600970.SH,7.8941,1.154
20250718,600970.SH,7.9555,1.1629
20250721,600970.SH,8.2712,1.2091
20250722,600970.SH,8.6571,1.2655
20250723,600970.SH,8.2975,1.2129
20250724,600970.SH,8.2888,1.2117
20250725,600970.SH,8.166,1.1937
20250728,600970.SH,8.1046,1.1847
20250729,600970.SH,8.1046,1.1847
20250730,600970.SH,8.1747,1.195
20250731,600970.SH,7.9642,1.1642
20250801,600970.SH,7.9555,1.1629
20250804,600970.SH,7.9555,1.1629
20250805,600970.SH,8.0169,1.1719
20250806,600970.SH,7.9993,1.1694
20250807,600970.SH,7.9642,1.1642
20250808,600970.SH,8.0519,1.177
20250811,600970.SH,8.0958,1.1835
20250812,600970.SH,8.0782,1.1809
20250813,600970.SH,8.0782,1.1809
20250814,600970.SH,7.9555,1.1629
20250815,600970.SH,8.0695,1.1796
20250818,600970.SH,8.0519,1.177
20250819,600970.SH,7.9818,1.1668
20250820,600970.SH,8.0169,1.1719
20250821,600970.SH,8.0169,1.1719
20250822,600970.SH,8.0695,1.1796
20250825,600970.SH,8.1309,1.1886
20250826,600970.SH,8.1923,1.1976
20250827,600970.SH,8.0212,1.1192
20250828,600970.SH,8.0827,1.1278
20250829,600970.SH,8.1003,1.1302
20250901,600970.SH,8.03,1.1204
20250902,600970.SH,7.9509,1.1094
20250903,600970.SH,7.8279,1.0922
20250904,600970.SH,7.7576,1.0824
20250905,600970.SH,7.8279,1.0922
20250908,600970.SH,7.9334,1.1069
20250909,600970.SH,7.9509,1.1094
20250910,600970.SH,7.907,1.1033
20250911,600970.SH,7.9509,1.1094
20250912,600970.SH,7.8894,1.1008
20250915,600970.SH,7.7313,1.0787
20250916,600970.SH,7.7576,1.0824
20250917,600970.SH,7.8191,1.091
20250918,600970.SH,7.6874,1.0726
20250919,600970.SH,7.7576,1.0824
20250922,600970.SH,7.5819,1.0579
20250923,600970.SH,7.6259,1.064
20250924,600970.SH,7.6346,1.0653
20250925,600970.SH,7.5995,1.0604
20250926,600970.SH,7.6346,1.0653
20250929,600970.SH,7.6782,1.0755
20250930,600970.SH,7.7916,1.0914
20251009,600970.SH,7.8614,1.1012
20251010,600970.SH,7.9574,1.1146
20251013,600970.SH,8.0708,1.1305
20251014,600970.SH,8.1406,1.1403
20251015,600970.SH,8.1406,1.1403
20251016,600970.SH,8.2191,1.1513
20251017,600970.SH,8.1842,1.1464
20251020,600970.SH,8.2628,1.1574
20251021,600970.SH,8.3238,1.1659
20251022,600970.SH,8.3151,1.1647
20251023,600970.SH,8.35,1.1696
20251024,600970.SH,8.3368,1.1276
20251027,600970.SH,8.5643,1.1584
20251028,600970.SH,8.4243,1.1395
20251029,600970.SH,8.4418,1.1418
20251030,600970.SH,8.3981,1.1359
20251031,600970.SH,8.3281,1.1265
20251103,600970.SH,8.2931,1.1217
20251104,600970.SH,8.1881,1.1075
20251105,600970.SH,8.1531,1.1028
20251106,600970.SH,8.3106,1.1241
20251107,600970.SH,8.3981,1.1359
20251110,600970.SH,8.468,1.1454
20251111,600970.SH,8.4068,1.1371
20251112,600970.SH,8.3631,1.1312
20251113,600970.SH,8.3368,1.1276
20251114,600970.SH,8.2756,1.1194
20251117,600970.SH,8.1444,1.1016
20251118,600970.SH,7.9956,1.0815
20251119,600970.SH,7.9432,1.0744
20251120,600970.SH,8.1356,1.1004
20251121,600970.SH,8.0131,1.0839
20251124,600970.SH,8.2931,1.1217
20251125,600970.SH,8.2756,1.1194
20251126,600970.SH,8.3193,1.1253
20251127,600970.SH,8.1444,1.1016
20251128,600970.SH,8.1444,1.1016
20251201,600970.SH,8.3543,1.13
20251202,600970.SH,8.468,1.1454
20251203,600970.SH,8.538,1.1549
20251204,600970.SH,8.5118,1.1513
20251205,600970.SH,8.5818,1.1608
20251208,600970.SH,8.3718,1.1324
20251209,600970.SH,8.1269,1.0992
20251210,600970.SH,8.1706,1.1052
20251211,600970.SH,8.1269,1.0992
20251212,600970.SH,8.1181,1.0981
20251215,600970.SH,8.2756,1.1194
20251216,600970.SH,8.1969,1.1087
20251217,600970.SH,8.573,1.1596
20251218,600970.SH,8.9142,1.2057
20251219,600970.SH,8.9929,1.2164
20251222,600970.SH,9.0104,1.2188
20251223,600970.SH,8.9754,1.214
20251224,600970.SH,9.1941,1.2436
20251225,600970.SH,9.0104,1.2188
20251226,600970.SH,8.9492,1.2105
20251229,600970.SH,9.0629,1.2259
20251230,600970.SH,9.0367,1.2223
20251231,600970.SH,9.0891,1.2294
20260105,600970.SH,8.9842,1.2152
20260106,600970.SH,9.0542,1.2247
20260107,600970.SH,8.9754,1.214
20260108,600970.SH,8.9579,1.2117
20260109,600970.SH,9.0804,1.2282
20260112,600970.SH,9.0979,1.2306
20260113,600970.SH,9.1854,1.2424
20260114,600970.SH,9.2291,1.2483
20260115,600970.SH,9.3253,1.2614
20260116,600970.SH,9.2291,1.2483
20260119,600970.SH,9.2816,1.2554
20260120,600970.SH,9.5703,1.2945
20260121,600970.SH,9.4391,1.2767
20260122,600970.SH,9.5528,1.2921
20260123,600970.SH,9.4216,1.2744
20260126,600970.SH,9.5003,1.285
20260127,600970.SH,9.5703,1.2945
20260128,600970.SH,9.7102,1.3134
20260129,600970.SH,9.859,1.3335
20260130,600970.SH,9.9902,1.3513
20260202,600970.SH,9.2729,1.2543
20260203,600970.SH,9.4916,1.2838
20260204,600970.SH,9.6228,1.3016
20260205,600970.SH,9.579,1.2957
20260206,600970.SH,9.3691,1.2673
20260209,600970.SH,9.4741,1.2815
20260210,600970.SH,9.3603,1.2661
20260211,600970.SH,9.3866,1.2696
20260212,600970.SH,9.4478,1.2779
20260213,600970.SH,9.2816,1.2554
20260224,600970.SH,9.5353,1.2898
20260225,600970.SH,9.579,1.2957
20260226,600970.SH,9.7102,1.3134
20260227,600970.SH,9.6928,1.3111
20260302,600970.SH,9.754,1.3193
20260303,600970.SH,9.5265,1.2886
20260304,600970.SH,9.4741,1.2815
20260305,600970.SH,9.5178,1.2874
20260306,600970.SH,9.684,1.3099
20260309,600970.SH,9.5528,1.2921
20260310,600970.SH,9.6753,1.3087
20260311,600970.SH,9.9552,1.3466
20260312,600970.SH,9.9727,1.3489
20260313,600970.SH,9.9289,1.343
20260316,600970.SH,9.5178,1.2874
20260317,600970.SH,9.3078,1.259
20260318,600970.SH,9.1154,1.233
20260319,600970.SH,8.9229,1.2069
20260320,600970.SH,8.8967,1.2034
20260323,600970.SH,8.5205,1.1525
20260324,600970.SH,8.9229,1.2069
20260325,600970.SH,9.0017,1.2176
20260326,600970.SH,9.371,1.1684
20260327,600970.SH,9.1787,1.1444
20260330,600970.SH,9.481,1.1821
20260331,600970.SH,9.4626,1.1798
20260401,600970.SH,9.5084,1.1855
20260402,600970.SH,9.6367,1.2015
20260403,600970.SH,9.5726,1.1935
20260407,600970.SH,9.7191,1.2118
20260408,600970.SH,10.2871,1.2826
20260409,600970.SH,10.1222,1.262
20260410,600970.SH,9.9023,1.2346
20260413,600970.SH,9.3161,1.1615
20260414,600970.SH,9.5451,1.1901
20260415,600970.SH,9.6825,1.2072
20260416,600970.SH,9.6825,1.2072
20260417,600970.SH,9.6733,1.2061
20260420,600970.SH,9.6,1.1969
20260421,600970.SH,9.5817,1.1947
20260422,600970.SH,9.3619,1.1673
20260423,600970.SH,9.2794,1.157
20260424,600970.SH,9.2703,1.1558
20260427,600970.SH,9.1237,1.1376
20260428,600970.SH,9.142,1.1398
20260429,600970.SH,9.3857,1.0646
20260430,600970.SH,9.2177,1.0455
20260506,600970.SH,9.2375,1.0478
20260507,600970.SH,9.4548,1.0724
20260508,600970.SH,9.1486,1.0377
20260511,600970.SH,9.1387,1.0366
20260512,600970.SH,9.0596,1.0276
20260513,600970.SH,9.0102,1.022
20260514,600970.SH,8.8028,0.9985
20260515,600970.SH,8.6743,0.9839
20260518,600970.SH,8.5261,0.9671
20260519,600970.SH,8.5854,0.9738
20260520,600970.SH,8.5558,0.9705
